,zipcode,price_mean,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,m²_living,m²_lot,dormitory_type,age_build,footage,basement,renovation,level,condition_type,year,month,season
11238,98074.0,689491.7172413793,1703050520.0,2015-04-14,652100.0,3.0,2.0,2380.0,5017.0,2.0,0.0,0.0,3.0,9.0,2380.0,0.0,2003.0,0.0,47.6297,-122.021,221.102,466.0793,house,build > 1955,Less than 100m²,no,no,High,regular,2015.0,4.0,spring
11239,98074.0,689491.7172413793,8562900710.0,2014-07-11,483000.0,3.0,3.0,2440.0,15540.0,2.0,0.0,0.0,3.0,9.0,2440.0,0.0,1992.0,0.0,47.6104,-122.06,226.676,1443.666,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,7.0,summer
11241,98074.0,689491.7172413793,8651580310.0,2014-05-28,621138.0,3.0,2.0,2180.0,7741.0,2.0,0.0,0.0,3.0,9.0,2180.0,0.0,1986.0,0.0,47.6482,-122.072,202.522,719.1388999999999,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,5.0,spring
11243,98074.0,689491.7172413793,8651520240.0,2014-07-28,540000.0,4.0,2.0,1990.0,29078.0,2.0,0.0,0.0,3.0,9.0,1990.0,0.0,1984.0,0.0,47.6471,-122.057,184.87099999999998,2701.3462,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,7.0,summer
11245,98074.0,689491.7172413793,1592000260.0,2015-02-17,600000.0,3.0,2.0,2240.0,9314.0,2.0,0.0,0.0,3.0,9.0,2240.0,0.0,1984.0,0.0,47.6216,-122.032,208.096,865.2706,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,2.0,winter
11249,98074.0,689491.7172413793,7715800710.0,2014-07-22,470000.0,4.0,2.0,1850.0,11250.0,1.0,0.0,0.0,3.0,7.0,1210.0,640.0,1981.0,0.0,47.6264,-122.062,171.86499999999998,1045.125,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,7.0,summer
11250,98074.0,689491.7172413793,3066410800.0,2014-12-11,685000.0,4.0,2.0,2770.0,10051.0,2.0,0.0,0.0,3.0,10.0,2770.0,0.0,1987.0,0.0,47.6288,-122.043,257.33299999999997,933.7379,house,build > 1955,Less than 100m²,no,no,High,regular,2014.0,12.0,fall
11251,98074.0,689491.7172413793,6054650510.0,2014-06-09,347000.0,3.0,1.0,1240.0,8050.0,1.0,0.0,0.0,4.0,7.0,1240.0,0.0,1978.0,0.0,47.6108,-122.044,115.196,747.845,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,6.0,spring
11254,98074.0,689491.7172413793,3578400030.0,2014-07-18,465000.0,4.0,2.0,2340.0,13383.0,1.0,0.0,0.0,3.0,8.0,1170.0,1170.0,1983.0,0.0,47.6211,-122.037,217.386,1243.2807,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,7.0,summer
11255,98074.0,689491.7172413793,3066400140.0,2014-06-20,632500.0,4.0,2.0,2090.0,10306.0,2.0,0.0,0.0,3.0,10.0,2090.0,0.0,1986.0,0.0,47.6304,-122.051,194.161,957.4273999999999,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,6.0,spring
11257,98074.0,689491.7172413793,8644400060.0,2014-10-29,568000.0,3.0,2.0,2320.0,57063.0,1.0,0.0,0.0,4.0,9.0,1790.0,530.0,1979.0,0.0,47.6163,-122.056,215.528,5301.1527,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,10.0,fall
11259,98074.0,689491.7172413793,3582500240.0,2014-05-14,510000.0,3.0,1.0,2170.0,26460.0,1.0,0.0,0.0,3.0,8.0,1450.0,720.0,1986.0,0.0,47.6147,-122.045,201.593,2458.134,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,5.0,spring
11261,98074.0,689491.7172413793,8562900520.0,2014-06-12,640000.0,5.0,3.0,3690.0,11928.0,2.0,0.0,0.0,3.0,9.0,2540.0,1150.0,2006.0,0.0,47.6108,-122.06,342.801,1108.1112,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,6.0,spring
11262,98074.0,689491.7172413793,8078460810.0,2014-12-10,620000.0,4.0,2.0,2580.0,7465.0,2.0,0.0,0.0,3.0,8.0,2580.0,0.0,1993.0,0.0,47.6319,-122.022,239.682,693.4984999999999,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,12.0,fall
11263,98074.0,689491.7172413793,3275890310.0,2015-02-12,677100.0,3.0,2.0,2110.0,9199.0,1.0,0.0,0.0,3.0,10.0,2110.0,0.0,1993.0,0.0,47.6496,-122.083,196.019,854.5871,house,build > 1955,Less than 100m²,no,no,High,regular,2015.0,2.0,winter
11264,98074.0,689491.7172413793,7715801040.0,2015-02-21,465000.0,3.0,2.0,1430.0,7125.0,1.0,0.0,0.0,4.0,7.0,1430.0,0.0,1984.0,0.0,47.6256,-122.059,132.847,661.9125,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,2.0,winter
11265,98074.0,689491.7172413793,7504020810.0,2014-10-20,610000.0,5.0,2.0,2520.0,11700.0,2.0,0.0,0.0,3.0,9.0,2520.0,0.0,1977.0,0.0,47.6322,-122.053,234.108,1086.93,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,10.0,fall
11266,98074.0,689491.7172413793,6817810310.0,2014-06-12,405000.0,3.0,1.0,1330.0,15678.0,1.0,0.0,0.0,3.0,7.0,900.0,430.0,1984.0,0.0,47.6355,-122.037,123.557,1456.4862,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,6.0,spring
11268,98074.0,689491.7172413793,7504030090.0,2014-06-01,660000.0,4.0,1.0,2780.0,9900.0,2.0,0.0,0.0,4.0,10.0,2780.0,0.0,1978.0,0.0,47.6348,-122.06,258.262,919.7099999999999,house,build > 1955,Less than 100m²,no,no,High,regular,2014.0,6.0,spring
11271,98074.0,689491.7172413793,8651511220.0,2014-12-17,490000.0,3.0,2.0,1890.0,10190.0,2.0,0.0,0.0,3.0,8.0,1890.0,0.0,1986.0,0.0,47.6478,-122.061,175.581,946.651,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,12.0,fall
11272,98074.0,689491.7172413793,8651500850.0,2015-03-17,627800.0,4.0,1.0,2010.0,12044.0,1.0,0.0,0.0,3.0,9.0,2010.0,0.0,1982.0,0.0,47.6446,-122.068,186.72899999999998,1118.8876,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,3.0,winter
11273,98074.0,689491.7172413793,7504400850.0,2014-05-21,442000.0,4.0,2.0,2080.0,12007.0,1.0,0.0,0.0,4.0,8.0,1220.0,860.0,1979.0,0.0,47.6259,-122.051,193.232,1115.4503,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,5.0,spring
11274,98074.0,689491.7172413793,3575302345.0,2014-12-08,508500.0,4.0,2.0,2520.0,12500.0,2.0,0.0,0.0,3.0,8.0,1720.0,800.0,1979.0,0.0,47.6225,-122.064,234.108,1161.25,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,12.0,fall
11275,98074.0,689491.7172413793,7504010900.0,2014-09-26,598500.0,3.0,2.0,2520.0,12000.0,1.0,0.0,0.0,3.0,10.0,2520.0,0.0,1978.0,0.0,47.6381,-122.062,234.108,1114.8,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,9.0,summer
11276,98074.0,689491.7172413793,7504400750.0,2015-01-05,652427.0,4.0,2.0,2770.0,13129.0,2.0,0.0,0.0,4.0,8.0,2770.0,0.0,1979.0,0.0,47.6268,-122.05,257.33299999999997,1219.6841,house,build > 1955,Less than 100m²,no,no,High,regular,2015.0,1.0,winter
11277,98074.0,689491.7172413793,1925069006.0,2014-12-03,355000.0,1.0,0.0,530.0,33278.0,1.0,0.0,2.0,4.0,4.0,530.0,0.0,1950.0,0.0,47.6412,-122.079,49.236999999999995,3091.5262,studio,build <1955,Less than 100m²,no,no,Low,regular,2014.0,12.0,fall
11280,98074.0,689491.7172413793,8961990090.0,2014-06-24,535000.0,3.0,2.0,2070.0,4132.0,2.0,0.0,0.0,3.0,8.0,2070.0,0.0,1999.0,0.0,47.6036,-122.015,192.303,383.8628,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,6.0,spring
11281,98074.0,689491.7172413793,1825069031.0,2014-10-16,550000.0,4.0,1.0,2410.0,8447.0,2.0,0.0,3.0,4.0,8.0,2060.0,350.0,1936.0,1980.0,47.6499,-122.088,223.88899999999998,784.7262999999999,house,build <1955,Less than 100m²,yes,yes,Medium,regular,2014.0,10.0,fall
11288,98074.0,689491.7172413793,8635750090.0,2014-06-02,668500.0,4.0,2.0,2710.0,5500.0,2.0,0.0,0.0,3.0,9.0,2710.0,0.0,1999.0,0.0,47.6027,-122.023,251.759,510.95,house,build > 1955,Less than 100m²,no,no,High,regular,2014.0,6.0,spring
11289,98074.0,689491.7172413793,6646200090.0,2014-08-19,650000.0,4.0,3.0,3270.0,15704.0,2.0,0.0,0.0,3.0,9.0,2110.0,1160.0,1990.0,0.0,47.6256,-122.042,303.783,1458.9016,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,8.0,summer
11291,98074.0,689491.7172413793,1954430190.0,2014-08-08,528000.0,4.0,2.0,2050.0,7171.0,1.0,0.0,0.0,3.0,8.0,1540.0,510.0,1988.0,0.0,47.6194,-122.042,190.445,666.1859,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,8.0,summer
11292,98074.0,689491.7172413793,3575305495.0,2015-04-13,660000.0,5.0,2.0,3740.0,14913.0,1.0,0.0,0.0,4.0,9.0,3740.0,0.0,1979.0,0.0,47.6234,-122.059,347.44599999999997,1385.4177,house,build > 1955,Less than 100m²,no,no,High,regular,2015.0,4.0,spring
11293,98074.0,689491.7172413793,6600220080.0,2015-02-04,395000.0,3.0,1.0,1280.0,15028.0,1.0,0.0,0.0,3.0,7.0,1280.0,0.0,1982.0,0.0,47.6304,-122.035,118.91199999999999,1396.1011999999998,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,2.0,winter
11294,98074.0,689491.7172413793,5547700190.0,2015-03-30,672500.0,3.0,2.0,2450.0,5760.0,2.0,0.0,0.0,3.0,9.0,2450.0,0.0,2000.0,0.0,47.6145,-122.026,227.605,535.1039999999999,house,build > 1955,Less than 100m²,no,no,High,regular,2015.0,3.0,winter
11295,98074.0,689491.7172413793,8077200470.0,2014-07-18,590000.0,4.0,2.0,2290.0,11072.0,2.0,0.0,0.0,3.0,9.0,2290.0,0.0,1986.0,0.0,47.6283,-122.03,212.74099999999999,1028.5888,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,7.0,summer
11296,98074.0,689491.7172413793,3578401330.0,2014-07-18,450000.0,3.0,1.0,1540.0,9154.0,1.0,0.0,0.0,3.0,8.0,1540.0,0.0,1983.0,0.0,47.6207,-122.042,143.066,850.4065999999999,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,7.0,summer
11297,98074.0,689491.7172413793,7525000080.0,2014-05-02,588500.0,3.0,1.0,2330.0,14892.0,1.0,0.0,0.0,3.0,8.0,1970.0,360.0,1980.0,0.0,47.6267,-122.046,216.457,1383.4668,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,5.0,spring
11298,98074.0,689491.7172413793,6817800630.0,2014-05-16,385000.0,3.0,1.0,1180.0,10541.0,1.0,0.0,0.0,4.0,7.0,940.0,240.0,1981.0,0.0,47.6348,-122.032,109.622,979.2588999999999,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,5.0,spring
11299,98074.0,689491.7172413793,6817801410.0,2014-06-24,400000.0,3.0,2.0,1230.0,11413.0,1.0,0.0,0.0,3.0,7.0,990.0,240.0,1984.0,0.0,47.6321,-122.034,114.267,1060.2676999999999,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,6.0,spring
11301,98074.0,689491.7172413793,1592000780.0,2014-05-23,625000.0,3.0,2.0,2600.0,10092.0,1.0,0.0,0.0,3.0,9.0,2600.0,0.0,1984.0,0.0,47.6223,-122.032,241.54,937.5468,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,5.0,spring
11302,98074.0,689491.7172413793,8651510020.0,2014-08-27,492000.0,3.0,2.0,2100.0,7335.0,2.0,0.0,0.0,3.0,8.0,2100.0,0.0,1983.0,0.0,47.647,-122.061,195.09,681.4214999999999,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,8.0,summer
11303,98074.0,689491.7172413793,509000020.0,2014-11-18,510000.0,3.0,2.0,2540.0,40106.0,2.0,0.0,0.0,3.0,10.0,2540.0,0.0,1991.0,0.0,47.6037,-122.043,235.96599999999998,3725.8473999999997,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,11.0,fall
11304,98074.0,689491.7172413793,1954420380.0,2015-03-30,485000.0,3.0,2.0,1570.0,6810.0,1.0,0.0,0.0,3.0,8.0,1180.0,390.0,1988.0,0.0,47.6176,-122.044,145.853,632.649,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,3.0,winter
11306,98074.0,689491.7172413793,1592000250.0,2014-10-13,623000.0,4.0,2.0,2300.0,12633.0,2.0,0.0,0.0,3.0,9.0,2300.0,0.0,1984.0,0.0,47.6218,-122.032,213.67,1173.6056999999998,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,10.0,fall
11307,98074.0,689491.7172413793,7504110050.0,2014-06-26,669950.0,4.0,2.0,2670.0,11877.0,2.0,0.0,0.0,3.0,9.0,2670.0,0.0,1996.0,0.0,47.6327,-122.036,248.04299999999998,1103.3733,house,build > 1955,Less than 100m²,no,no,High,regular,2014.0,6.0,spring
11308,98074.0,689491.7172413793,9416400020.0,2014-08-27,572000.0,3.0,2.0,2200.0,3885.0,2.0,0.0,0.0,3.0,8.0,2200.0,0.0,2002.0,0.0,47.6171,-122.028,204.38,360.9165,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,8.0,summer
11310,98074.0,689491.7172413793,7504060020.0,2015-01-22,657500.0,4.0,2.0,2520.0,10370.0,2.0,0.0,0.0,3.0,9.0,2520.0,0.0,1980.0,0.0,47.6377,-122.049,234.108,963.3729999999999,house,build > 1955,Less than 100m²,no,no,High,regular,2015.0,1.0,winter
11311,98074.0,689491.7172413793,6817800840.0,2015-03-25,440000.0,2.0,1.0,1330.0,15873.0,1.0,0.0,0.0,3.0,7.0,900.0,430.0,1984.0,0.0,47.6359,-122.033,123.557,1474.6017,apartament,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,3.0,winter
11313,98074.0,689491.7172413793,3578400500.0,2014-12-09,558000.0,3.0,2.0,2220.0,15757.0,1.0,0.0,0.0,3.0,8.0,1280.0,940.0,1982.0,0.0,47.6212,-122.043,206.238,1463.8253,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,12.0,fall
11314,98074.0,689491.7172413793,3066400130.0,2015-04-15,672500.0,4.0,2.0,2650.0,11108.0,2.0,0.0,0.0,3.0,10.0,2650.0,0.0,1987.0,0.0,47.6304,-122.051,246.185,1031.9332,house,build > 1955,Less than 100m²,no,no,High,regular,2015.0,4.0,spring
11315,98074.0,689491.7172413793,3578401060.0,2015-05-04,625000.0,3.0,2.0,1920.0,9672.0,2.0,0.0,0.0,4.0,8.0,1920.0,0.0,1984.0,0.0,47.6233,-122.046,178.368,898.5287999999999,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,5.0,spring
11316,98074.0,689491.7172413793,1954400500.0,2014-06-25,583000.0,3.0,2.0,1790.0,8144.0,2.0,0.0,0.0,3.0,8.0,1790.0,0.0,1989.0,0.0,47.6169,-122.045,166.291,756.5776,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,6.0,spring
11317,98074.0,689491.7172413793,1954420170.0,2014-11-13,580000.0,3.0,2.0,2150.0,7484.0,2.0,0.0,0.0,3.0,8.0,2150.0,0.0,1988.0,0.0,47.6191,-122.043,199.73499999999999,695.2636,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,11.0,fall
11318,98074.0,689491.7172413793,1939120050.0,2015-03-03,638250.0,4.0,2.0,2460.0,8029.0,2.0,0.0,0.0,3.0,9.0,2460.0,0.0,1989.0,0.0,47.6262,-122.03,228.534,745.8941,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,3.0,winter
11320,98074.0,689491.7172413793,1954440050.0,2014-07-25,550000.0,4.0,2.0,2050.0,8683.0,2.0,0.0,0.0,3.0,8.0,2050.0,0.0,1987.0,0.0,47.62,-122.043,190.445,806.6506999999999,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,7.0,summer
11321,98074.0,689491.7172413793,8078440050.0,2014-07-30,569500.0,4.0,2.0,2340.0,8248.0,2.0,0.0,0.0,3.0,8.0,2340.0,0.0,1989.0,0.0,47.6314,-122.03,217.386,766.2392,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,7.0,summer
11322,98074.0,689491.7172413793,3578401700.0,2014-07-01,540000.0,3.0,1.0,2050.0,9580.0,1.0,0.0,0.0,3.0,8.0,1400.0,650.0,1984.0,0.0,47.6212,-122.038,190.445,889.982,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,7.0,summer
11323,98074.0,689491.7172413793,1703050420.0,2015-03-30,651100.0,4.0,2.0,2310.0,5526.0,2.0,0.0,0.0,3.0,9.0,2310.0,0.0,2003.0,0.0,47.6299,-122.02,214.599,513.3654,house,build > 1955,Less than 100m²,no,no,High,regular,2015.0,3.0,winter
11324,98074.0,689491.7172413793,8651510420.0,2014-12-11,490000.0,3.0,2.0,2070.0,10023.0,1.0,0.0,0.0,3.0,8.0,1220.0,850.0,1981.0,0.0,47.6492,-122.062,192.303,931.1367,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,12.0,fall
11326,98074.0,689491.7172413793,8651610680.0,2014-08-01,670000.0,4.0,2.0,2570.0,9086.0,2.0,0.0,0.0,3.0,9.0,2570.0,0.0,1999.0,0.0,47.6373,-122.064,238.753,844.0894,house,build > 1955,Less than 100m²,no,no,High,regular,2014.0,8.0,summer
11328,98074.0,689491.7172413793,6600220380.0,2014-05-31,538888.0,5.0,2.0,2080.0,13189.0,2.0,0.0,0.0,3.0,8.0,2080.0,0.0,1987.0,0.0,47.6288,-122.031,193.232,1225.2581,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,5.0,spring
11329,98074.0,689491.7172413793,8078400010.0,2014-11-18,530000.0,4.0,2.0,2240.0,8376.0,1.0,0.0,0.0,3.0,8.0,1740.0,500.0,1984.0,0.0,47.6323,-122.029,208.096,778.1304,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,11.0,fall
11330,98074.0,689491.7172413793,7504001440.0,2014-09-15,435000.0,2.0,1.0,1910.0,12142.0,1.0,0.0,0.0,3.0,9.0,1910.0,0.0,1976.0,0.0,47.6276,-122.053,177.439,1127.9918,apartament,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,9.0,summer
11331,98074.0,689491.7172413793,3066400080.0,2014-06-02,665000.0,4.0,2.0,2720.0,10000.0,2.0,0.0,0.0,3.0,10.0,2720.0,0.0,1987.0,0.0,47.6293,-122.051,252.688,929.0,house,build > 1955,Less than 100m²,no,no,High,regular,2014.0,6.0,spring
11332,98074.0,689491.7172413793,7504010780.0,2014-12-26,605000.0,4.0,2.0,2260.0,11900.0,2.0,0.0,0.0,3.0,9.0,2260.0,0.0,1976.0,0.0,47.6415,-122.057,209.95399999999998,1105.51,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,12.0,fall
11335,98074.0,689491.7172413793,3575302575.0,2014-08-11,532500.0,3.0,2.0,2160.0,7500.0,1.0,0.0,1.0,3.0,7.0,1430.0,730.0,1979.0,0.0,47.6188,-122.064,200.664,696.75,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,8.0,summer
11337,98074.0,689491.7172413793,1854900430.0,2015-04-22,675000.0,4.0,2.0,2990.0,5400.0,2.0,0.0,0.0,3.0,8.0,2990.0,0.0,2005.0,0.0,47.6122,-122.009,277.771,501.65999999999997,house,build > 1955,Less than 100m²,no,no,High,regular,2015.0,4.0,spring
11340,98074.0,689491.7172413793,8651510380.0,2014-12-16,539000.0,3.0,2.0,2070.0,9195.0,1.0,0.0,0.0,3.0,8.0,1220.0,850.0,1982.0,0.0,47.6491,-122.061,192.303,854.2155,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,12.0,fall
11341,98074.0,689491.7172413793,8635760480.0,2015-01-27,473975.0,3.0,2.0,2330.0,3610.0,2.0,0.0,0.0,3.0,8.0,2330.0,0.0,1999.0,0.0,47.6022,-122.021,216.457,335.36899999999997,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,1.0,winter
11342,98074.0,689491.7172413793,2872900050.0,2014-10-07,400000.0,3.0,2.0,1450.0,8064.0,1.0,0.0,0.0,3.0,8.0,1450.0,0.0,1984.0,0.0,47.6256,-122.037,134.70499999999998,749.1456,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,10.0,fall
11343,98074.0,689491.7172413793,2872900280.0,2015-04-06,540000.0,4.0,2.0,3040.0,10283.0,1.0,0.0,0.0,4.0,8.0,1430.0,1610.0,1984.0,0.0,47.6268,-122.038,282.416,955.2907,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,4.0,spring
11344,98074.0,689491.7172413793,1954440080.0,2015-01-29,532000.0,3.0,2.0,1830.0,8022.0,2.0,0.0,0.0,3.0,8.0,1830.0,0.0,1987.0,0.0,47.6198,-122.044,170.007,745.2438,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,1.0,winter
11345,98074.0,689491.7172413793,8078410280.0,2015-05-04,550000.0,3.0,2.0,1980.0,9061.0,2.0,0.0,0.0,4.0,8.0,1980.0,0.0,1987.0,0.0,47.6366,-122.029,183.94199999999998,841.7669,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,5.0,spring
11346,98074.0,689491.7172413793,8961970190.0,2014-05-12,647000.0,4.0,2.0,3040.0,6887.0,2.0,0.0,0.0,3.0,8.0,3040.0,0.0,1999.0,0.0,47.6073,-122.015,282.416,639.8023,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,5.0,spring
11347,98074.0,689491.7172413793,6817801150.0,2015-03-30,555000.0,4.0,2.0,2160.0,10987.0,1.0,0.0,0.0,4.0,8.0,1440.0,720.0,1981.0,2003.0,47.6333,-122.034,200.664,1020.6922999999999,house,build > 1955,Less than 100m²,yes,yes,Medium,regular,2015.0,3.0,winter
11348,98074.0,689491.7172413793,3578401760.0,2014-08-20,393000.0,3.0,2.0,1320.0,10720.0,2.0,0.0,0.0,3.0,8.0,1320.0,0.0,1981.0,0.0,47.6203,-122.037,122.628,995.8879999999999,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,8.0,summer
11349,98074.0,689491.7172413793,3578400780.0,2015-03-27,508800.0,3.0,2.0,1720.0,10098.0,1.0,0.0,0.0,4.0,8.0,1140.0,580.0,1981.0,0.0,47.6231,-122.043,159.78799999999998,938.1042,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,3.0,winter
11352,98074.0,689491.7172413793,2405500050.0,2014-06-06,650000.0,4.0,2.0,2840.0,9354.0,2.0,0.0,0.0,3.0,10.0,2840.0,0.0,1990.0,0.0,47.6274,-122.04,263.836,868.9866,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,6.0,spring
11353,98074.0,689491.7172413793,1785400780.0,2015-04-15,550000.0,3.0,2.0,2120.0,18255.0,1.0,0.0,0.0,3.0,8.0,1590.0,530.0,1984.0,0.0,47.6279,-122.037,196.94799999999998,1695.8895,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,4.0,spring
11354,98074.0,689491.7172413793,1592000680.0,2014-05-28,665000.0,3.0,2.0,2190.0,10370.0,2.0,0.0,0.0,3.0,9.0,2190.0,0.0,1987.0,0.0,47.6218,-122.03,203.451,963.3729999999999,house,build > 1955,Less than 100m²,no,no,High,regular,2014.0,5.0,spring
11355,98074.0,689491.7172413793,1954420420.0,2015-03-13,479000.0,3.0,1.0,1470.0,6018.0,1.0,0.0,0.0,3.0,8.0,1470.0,0.0,1987.0,0.0,47.6171,-122.044,136.563,559.0722,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,3.0,winter
11356,98074.0,689491.7172413793,7504400290.0,2015-03-05,599000.0,5.0,2.0,3470.0,12003.0,2.0,0.0,0.0,3.0,8.0,3470.0,0.0,1978.0,0.0,47.624,-122.048,322.363,1115.0787,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,3.0,winter
11357,98074.0,689491.7172413793,7527000090.0,2014-08-14,540000.0,4.0,1.0,2260.0,19500.0,1.0,0.0,2.0,3.0,8.0,1450.0,810.0,1971.0,0.0,47.6555,-122.086,209.95399999999998,1811.55,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,8.0,summer
11358,98074.0,689491.7172413793,8078410210.0,2014-06-16,566000.0,4.0,2.0,2170.0,7737.0,2.0,0.0,0.0,3.0,8.0,2170.0,0.0,1987.0,0.0,47.637,-122.029,201.593,718.7673,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,6.0,spring
11359,98074.0,689491.7172413793,3575303970.0,2014-07-16,340000.0,3.0,1.0,1010.0,7500.0,1.0,0.0,0.0,4.0,7.0,1010.0,0.0,1975.0,0.0,47.6169,-122.062,93.829,696.75,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,7.0,summer
11362,98074.0,689491.7172413793,3325069025.0,2015-05-08,500000.0,3.0,1.0,2000.0,21780.0,1.0,0.0,0.0,3.0,8.0,1480.0,520.0,1978.0,0.0,47.6064,-122.039,185.79999999999998,2023.3619999999999,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,5.0,spring
11363,98074.0,689491.7172413793,3575304895.0,2014-09-23,406550.0,5.0,2.0,2400.0,15781.0,1.0,0.0,0.0,4.0,7.0,1200.0,1200.0,1974.0,0.0,47.622,-122.059,222.95999999999998,1466.0548999999999,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,9.0,summer
11366,98074.0,689491.7172413793,7504001080.0,2015-03-04,590000.0,4.0,2.0,2940.0,12600.0,1.0,0.0,0.0,4.0,8.0,1850.0,1090.0,1974.0,0.0,47.6294,-122.062,273.126,1170.54,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,3.0,winter
11370,98074.0,689491.7172413793,8677300720.0,2014-06-17,616000.0,4.0,2.0,2490.0,12929.0,2.0,0.0,0.0,3.0,9.0,2490.0,0.0,1983.0,0.0,47.6161,-122.021,231.321,1201.1041,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,6.0,spring
11371,98074.0,689491.7172413793,8562901250.0,2014-08-27,516000.0,4.0,2.0,2210.0,10800.0,1.0,0.0,0.0,4.0,8.0,1170.0,1040.0,1997.0,0.0,47.6086,-122.059,205.309,1003.3199999999999,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,8.0,summer
11372,98074.0,689491.7172413793,6902000100.0,2014-09-15,500000.0,3.0,1.0,2420.0,65501.0,2.0,0.0,1.0,3.0,8.0,2420.0,0.0,1984.0,0.0,47.6525,-122.087,224.81799999999998,6085.0428999999995,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,9.0,summer
